Year,State,STATEA,County,COUNTYA,AREANAME,BlackPop,Population
1980,Georgia,13,Richmond,245,Richmond County,67980,"25,000 to 100,000"
1980,Georgia,13,Rockdale,247,Rockdale County,3186,"1,500 to 3,500"
1980,Georgia,13,Schley,249,Schley County,1250,"500 to 1,500"
1980,Georgia,13,Screven,251,Screven County,6379,"3,500 to 10,000"
1980,Georgia,13,Seminole,253,Seminole County,2953,"1,500 to 3,500"
1980,Georgia,13,Spalding,255,Spalding County,13002,"10,000 to 25,000"
1980,Georgia,13,Stephens,257,Stephens County,2637,"1,500 to 3,500"
1980,Georgia,13,Stewart,259,Stewart County,3787,"3,500 to 10,000"
1980,Georgia,13,Sumter,261,Sumter County,12981,"10,000 to 25,000"
1980,Georgia,13,Talbot,263,Talbot County,4220,"3,500 to 10,000"
1980,Georgia,13,Taliaferro,265,Taliaferro County,1318,"500 to 1,500"
1980,Georgia,13,Tattnall,267,Tattnall County,5253,"3,500 to 10,000"
1980,Georgia,13,Taylor,269,Taylor County,3186,"1,500 to 3,500"
1980,Georgia,13,Telfair,271,Telfair County,3570,"3,500 to 10,000"
1980,Georgia,13,Terrell,273,Terrell County,7301,"3,500 to 10,000"
1980,Georgia,13,Thomas,275,Thomas County,14626,"10,000 to 25,000"
1980,Georgia,13,Tift,277,Tift County,8530,"3,500 to 10,000"
1980,Georgia,13,Toombs,279,Toombs County,5734,"3,500 to 10,000"
1980,Georgia,13,Towns,281,Towns County,1,Under 500
1980,Georgia,13,Treutlen,283,Treutlen County,2030,"1,500 to 3,500"
1980,Georgia,13,Troup,285,Troup County,15633,"10,000 to 25,000"
1980,Georgia,13,Turner,287,Turner County,3499,"1,500 to 3,500"
1980,Georgia,13,Twiggs,289,Twiggs County,4756,"3,500 to 10,000"
1980,Georgia,13,Union,291,Union County,3,Under 500
1980,Georgia,13,Upson,293,Upson County,7145,"3,500 to 10,000"
1980,Georgia,13,Walker,295,Walker County,2328,"1,500 to 3,500"
1980,Georgia,13,Walton,297,Walton County,6576,"3,500 to 10,000"
1980,Georgia,13,Ware,299,Ware County,8375,"3,500 to 10,000"
1980,Georgia,13,Warren,301,Warren County,3922,"3,500 to 10,000"
1980,Georgia,13,Washington,303,Washington County,9645,"3,500 to 10,000"
1980,Georgia,13,Wayne,305,Wayne County,3953,"3,500 to 10,000"
1980,Georgia,13,Webster,307,Webster County,1180,"500 to 1,500"
1980,Georgia,13,Wheeler,309,Wheeler County,1530,"1,500 to 3,500"
1980,Georgia,13,White,311,White County,392,Under 500
1980,Georgia,13,Whitfield,313,Whitfield County,2518,"1,500 to 3,500"
1980,Georgia,13,Wilcox,315,Wilcox County,2452,"1,500 to 3,500"
1980,Georgia,13,Wilkes,317,Wilkes County,5028,"3,500 to 10,000"
1980,Georgia,13,Wilkinson,319,Wilkinson County,4654,"3,500 to 10,000"
1980,Georgia,13,Worth,321,Worth County,6198,"3,500 to 10,000"
1990,Georgia,130,Appling,1,Appling County,3268,"1,500 to 3,500"
1990,Georgia,130,Atkinson,3,Atkinson County,1658,"1,500 to 3,500"
1990,Georgia,130,Bacon,5,Bacon County,1480,"500 to 1,500"
1990,Georgia,130,Baker,7,Baker County,1861,"1,500 to 3,500"
1990,Georgia,130,Baldwin,9,Baldwin County,16706,"10,000 to 25,000"
1990,Georgia,130,Banks,11,Banks County,364,Under 500
1990,Georgia,130,Barrow,13,Barrow County,3354,"1,500 to 3,500"
1990,Georgia,130,Bartow,15,Bartow County,5026,"3,500 to 10,000"
1990,Georgia,130,Ben Hill,17,Ben Hill County,5088,"3,500 to 10,000"
1990,Georgia,130,Berrien,19,Berrien County,1648,"1,500 to 3,500"
1990,Georgia,130,Bibb,21,Bibb County,62526,"25,000 to 100,000"
1990,Georgia,130,Bleckley,23,Bleckley County,2332,"1,500 to 3,500"
1990,Georgia,130,Brantley,25,Brantley County,596,"500 to 1,500"
1990,Georgia,130,Brooks,27,Brooks County,6390,"3,500 to 10,000"
1990,Georgia,130,Bryan,29,Bryan County,2293,"1,500 to 3,500"
1990,Georgia,130,Bulloch,31,Bulloch County,11226,"10,000 to 25,000"
1990,Georgia,130,Burke,33,Burke County,10756,"10,000 to 25,000"
1990,Georgia,130,Butts,35,Butts County,5438,"3,500 to 10,000"
1990,Georgia,130,Calhoun,37,Calhoun County,2953,"1,500 to 3,500"
1990,Georgia,130,Camden,39,Camden County,6079,"3,500 to 10,000"
1990,Georgia,130,Candler,43,Candler County,2405,"1,500 to 3,500"
1990,Georgia,130,Carroll,45,Carroll County,11231,"10,000 to 25,000"
1990,Georgia,130,Catoosa,47,Catoosa County,357,Under 500
1990,Georgia,130,Charlton,49,Charlton County,2355,"1,500 to 3,500"
1990,Georgia,130,Chatham,51,Chatham County,82608,"25,000 to 100,000"
1990,Georgia,130,Chattahoochee,53,Chattahoochee County,5235,"3,500 to 10,000"
1990,Georgia,130,Chattooga,55,Chattooga County,1941,"1,500 to 3,500"
1990,Georgia,130,Cherokee,57,Cherokee County,1693,"1,500 to 3,500"
1990,Georgia,130,Clarke,59,Clarke County,22935,"10,000 to 25,000"
1990,Georgia,130,Clay,61,Clay County,2044,"1,500 to 3,500"
1990,Georgia,130,Clayton,63,Clayton County,43403,"25,000 to 100,000"
1990,Georgia,130,Clinch,65,Clinch County,1682,"1,500 to 3,500"
1990,Georgia,130,Cobb,67,Cobb County,44154,"25,000 to 100,000"
1990,Georgia,130,Coffee,69,Coffee County,7504,"3,500 to 10,000"
1990,Georgia,130,Colquitt,71,Colquitt County,8861,"3,500 to 10,000"
1990,Georgia,130,Columbia,73,Columbia County,7282,"3,500 to 10,000"
1990,Georgia,130,Cook,75,Cook County,4031,"3,500 to 10,000"
1990,Georgia,130,Coweta,77,Coweta County,12194,"10,000 to 25,000"
1990,Georgia,130,Crawford,79,Crawford County,2757,"1,500 to 3,500"
1990,Georgia,130,Crisp,81,Crisp County,8153,"3,500 to 10,000"
1990,Georgia,130,Dade,83,Dade County,101,Under 500
1990,Georgia,130,Dawson,85,Dawson County,4,Under 500
1990,Georgia,130,Decatur,87,Decatur County,10070,"10,000 to 25,000"
1990,Georgia,130,DeKalb,89,DeKalb County,230425,"100,000 to 400,000"
1990,Georgia,130,Dodge,91,Dodge County,4864,"3,500 to 10,000"
1990,Georgia,130,Dooly,93,Dooly County,4852,"3,500 to 10,000"
1990,Georgia,130,Dougherty,95,Dougherty County,48387,"25,000 to 100,000"
1990,Georgia,130,Douglas,97,Douglas County,5597,"3,500 to 10,000"
1990,Georgia,130,Early,99,Early County,5226,"3,500 to 10,000"
1990,Georgia,130,Echols,101,Echols County,264,Under 500
1990,Georgia,130,Effingham,103,Effingham County,3620,"3,500 to 10,000"
1990,Georgia,130,Elbert,105,Elbert County,5718,"3,500 to 10,000"
1990,Georgia,130,Emanuel,107,Emanuel County,6681,"3,500 to 10,000"
1990,Georgia,130,Evans,109,Evans County,2963,"1,500 to 3,500"
1990,Georgia,130,Fannin,111,Fannin County,5,Under 500
1990,Georgia,130,Fayette,113,Fayette County,3380,"1,500 to 3,500"
1990,Georgia,130,Floyd,115,Floyd County,11106,"10,000 to 25,000"
1990,Georgia,130,Forsyth,117,Forsyth County,14,Under 500
1990,Georgia,130,Franklin,119,Franklin County,1681,"1,500 to 3,500"
1990,Georgia,130,Fulton,121,Fulton County,324008,"100,000 to 400,000"
1990,Georgia,130,Gilmer,123,Gilmer County,37,Under 500
1990,Georgia,130,Glascock,125,Glascock County,298,Under 500
1990,Georgia,130,Glynn,127,Glynn County,15941,"10,000 to 25,000"
1990,Georgia,130,Gordon,129,Gordon County,1321,"500 to 1,500"
1990,Georgia,130,Grady,131,Grady County,6395,"3,500 to 10,000"
1990,Georgia,130,Greene,133,Greene County,5887,"3,500 to 10,000"
1990,Georgia,130,Gwinnett,135,Gwinnett County,18175,"10,000 to 25,000"
1990,Georgia,130,Habersham,137,Habersham County,1554,"1,500 to 3,500"
1990,Georgia,130,Hall,139,Hall County,8195,"3,500 to 10,000"
1990,Georgia,130,Hancock,141,Hancock County,7077,"3,500 to 10,000"
1990,Georgia,130,Haralson,143,Haralson County,1427,"500 to 1,500"
1990,Georgia,130,Harris,145,Harris County,4571,"3,500 to 10,000"
1990,Georgia,130,Hart,147,Hart County,4002,"3,500 to 10,000"
1990,Georgia,130,Heard,149,Heard County,1163,"500 to 1,500"
1990,Georgia,130,Henry,151,Henry County,6068,"3,500 to 10,000"
1990,Georgia,130,Houston,153,Houston County,19376,"10,000 to 25,000"
1990,Georgia,130,Irwin,155,Irwin County,2630,"1,500 to 3,500"
1990,Georgia,130,Jackson,157,Jackson County,2904,"1,500 to 3,500"
1990,Georgia,130,Jasper,159,Jasper County,2940,"1,500 to 3,500"
1990,Georgia,130,Jeff Davis,161,Jeff Davis County,1834,"1,500 to 3,500"
1990,Georgia,130,Jefferson,163,Jefferson County,9700,"3,500 to 10,000"
1990,Georgia,130,Jenkins,165,Jenkins County,3412,"1,500 to 3,500"
1990,Georgia,130,Johnson,167,Johnson County,2839,"1,500 to 3,500"
1990,Georgia,130,Jones,169,Jones County,5317,"3,500 to 10,000"
1990,Georgia,130,Lamar,171,Lamar County,4442,"3,500 to 10,000"
1990,Georgia,130,Lanier,173,Lanier County,1470,"500 to 1,500"
1990,Georgia,130,Laurens,175,Laurens County,13304,"10,000 to 25,000"
1990,Georgia,130,Lee,177,Lee County,3135,"1,500 to 3,500"
1990,Georgia,130,Liberty,179,Liberty County,20655,"10,000 to 25,000"
1990,Georgia,130,Lincoln,181,Lincoln County,2826,"1,500 to 3,500"
1990,Georgia,130,Long,183,Long County,1342,"500 to 1,500"
1990,Georgia,130,Lowndes,185,Lowndes County,24241,"10,000 to 25,000"
1990,Georgia,130,Lumpkin,187,Lumpkin County,238,Under 500
1990,Georgia,130,Macon,193,Macon County,7694,"3,500 to 10,000"
1990,Georgia,130,Madison,195,Madison County,1849,"1,500 to 3,500"
1990,Georgia,130,Marion,197,Marion County,2306,"1,500 to 3,500"
1990,Georgia,130,McDuffie,189,McDuffie County,7320,"3,500 to 10,000"
1990,Georgia,130,McIntosh,191,McIntosh County,3719,"3,500 to 10,000"
1990,Georgia,130,Meriwether,199,Meriwether County,9989,"3,500 to 10,000"
1990,Georgia,130,Miller,201,Miller County,1726,"1,500 to 3,500"
1990,Georgia,130,Mitchell,205,Mitchell County,9647,"3,500 to 10,000"
1990,Georgia,130,Monroe,207,Monroe County,5406,"3,500 to 10,000"
1990,Georgia,130,Montgomery,209,Montgomery County,2026,"1,500 to 3,500"
1990,Georgia,130,Morgan,211,Morgan County,4459,"3,500 to 10,000"
1990,Georgia,130,Murray,213,Murray County,41,Under 500
1990,Georgia,130,Muscogee,215,Muscogee County,68161,"25,000 to 100,000"
1990,Georgia,130,Newton,217,Newton County,9357,"3,500 to 10,000"
1990,Georgia,130,Oconee,219,Oconee County,1315,"500 to 1,500"
1990,Georgia,130,Oglethorpe,221,Oglethorpe County,2419,"1,500 to 3,500"
1990,Georgia,130,Paulding,223,Paulding County,1648,"1,500 to 3,500"
1990,Georgia,130,Peach,225,Peach County,10075,"10,000 to 25,000"
1990,Georgia,130,Pickens,227,Pickens County,247,Under 500
1990,Georgia,130,Pierce,229,Pierce County,1569,"1,500 to 3,500"
1990,Georgia,130,Pike,231,Pike County,2053,"1,500 to 3,500"
1990,Georgia,130,Polk,233,Polk County,4791,"3,500 to 10,000"
1990,Georgia,130,Pulaski,235,Pulaski County,2632,"1,500 to 3,500"
1990,Georgia,130,Putnam,237,Putnam County,4748,"3,500 to 10,000"
1990,Georgia,130,Quitman,239,Quitman County,1107,"500 to 1,500"
1990,Georgia,130,Rabun,241,Rabun County,41,Under 500
1990,Georgia,130,Randolph,243,Randolph County,4645,"3,500 to 10,000"
1990,Georgia,130,Richmond,245,Richmond County,79639,"25,000 to 100,000"
1990,Georgia,130,Rockdale,247,Rockdale County,4355,"3,500 to 10,000"
1990,Georgia,130,Schley,249,Schley County,1222,"500 to 1,500"
1990,Georgia,130,Screven,251,Screven County,6209,"3,500 to 10,000"
1990,Georgia,130,Seminole,253,Seminole County,2943,"1,500 to 3,500"
1990,Georgia,130,Spalding,255,Spalding County,15785,"10,000 to 25,000"
1990,Georgia,130,Stephens,257,Stephens County,2787,"1,500 to 3,500"
1990,Georgia,130,Stewart,259,Stewart County,3578,"3,500 to 10,000"
1990,Georgia,130,Sumter,261,Sumter County,14045,"10,000 to 25,000"
1990,Georgia,130,Talbot,263,Talbot County,4067,"3,500 to 10,000"
1990,Georgia,130,Taliaferro,265,Taliaferro County,1167,"500 to 1,500"
1990,Georgia,130,Tattnall,267,Tattnall County,5177,"3,500 to 10,000"
1990,Georgia,130,Taylor,269,Taylor County,3300,"1,500 to 3,500"
1990,Georgia,130,Telfair,271,Telfair County,3773,"3,500 to 10,000"
1990,Georgia,130,Terrell,273,Terrell County,6377,"3,500 to 10,000"
1990,Georgia,130,Thomas,275,Thomas County,14759,"10,000 to 25,000"
1990,Georgia,130,Tift,277,Tift County,9371,"3,500 to 10,000"
1990,Georgia,130,Toombs,279,Toombs County,5637,"3,500 to 10,000"
1990,Georgia,130,Towns,281,Towns County,0,Under 500
1990,Georgia,130,Treutlen,283,Treutlen County,1984,"1,500 to 3,500"
1990,Georgia,130,Troup,285,Troup County,16694,"10,000 to 25,000"
1990,Georgia,130,Turner,287,Turner County,3534,"3,500 to 10,000"
1990,Georgia,130,Twiggs,289,Twiggs County,4501,"3,500 to 10,000"
1990,Georgia,130,Union,291,Union County,19,Under 500
1990,Georgia,130,Upson,293,Upson County,7272,"3,500 to 10,000"
1990,Georgia,130,Walker,295,Walker County,2246,"1,500 to 3,500"
1990,Georgia,130,Walton,297,Walton County,7105,"3,500 to 10,000"
1990,Georgia,130,Ware,299,Ware County,9238,"3,500 to 10,000"
1990,Georgia,130,Warren,301,Warren County,3656,"3,500 to 10,000"
1990,Georgia,130,Washington,303,Washington County,9874,"3,500 to 10,000"
1990,Georgia,130,Wayne,305,Wayne County,4358,"3,500 to 10,000"
1990,Georgia,130,Webster,307,Webster County,1132,"500 to 1,500"
1990,Georgia,130,Wheeler,309,Wheeler County,1474,"500 to 1,500"
1990,Georgia,130,White,311,White County,360,Under 500
1990,Georgia,130,Whitfield,313,Whitfield County,2901,"1,500 to 3,500"
1990,Georgia,130,Wilcox,315,Wilcox County,2225,"1,500 to 3,500"
1990,Georgia,130,Wilkes,317,Wilkes County,4909,"3,500 to 10,000"
1990,Georgia,130,Wilkinson,319,Wilkinson County,4302,"3,500 to 10,000"
1990,Georgia,130,Worth,321,Worth County,6051,"3,500 to 10,000"
2000,Georgia,13,Appling,1,Appling,3412,"1,500 to 3,500"
2000,Georgia,13,Atkinson,3,Atkinson,1492,"500 to 1,500"
2000,Georgia,13,Bacon,5,Bacon,1586,"1,500 to 3,500"
2000,Georgia,13,Baker,7,Baker,2053,"1,500 to 3,500"
2000,Georgia,13,Baldwin,9,Baldwin,19392,"10,000 to 25,000"
2000,Georgia,13,Banks,11,Banks,464,Under 500
2000,Georgia,13,Barrow,13,Barrow,4483,"3,500 to 10,000"
2000,Georgia,13,Bartow,15,Bartow,6600,"3,500 to 10,000"
2000,Georgia,13,Ben Hill,17,Ben Hill,5706,"3,500 to 10,000"
2000,Georgia,13,Berrien,19,Berrien,1856,"1,500 to 3,500"
2000,Georgia,13,Bibb,21,Bibb,72818,"25,000 to 100,000"
2000,Georgia,13,Bleckley,23,Bleckley,2869,"1,500 to 3,500"
2000,Georgia,13,Brantley,25,Brantley,582,"500 to 1,500"
2000,Georgia,13,Brooks,27,Brooks,6472,"3,500 to 10,000"
2000,Georgia,13,Bryan,29,Bryan,3311,"1,500 to 3,500"
2000,Georgia,13,Bulloch,31,Bulloch,16101,"10,000 to 25,000"
2000,Georgia,13,Burke,33,Burke,11343,"10,000 to 25,000"
2000,Georgia,13,Butts,35,Butts,5627,"3,500 to 10,000"
2000,Georgia,13,Calhoun,37,Calhoun,3830,"3,500 to 10,000"
2000,Georgia,13,Camden,39,Camden,8783,"3,500 to 10,000"
2000,Georgia,13,Candler,43,Candler,2593,"1,500 to 3,500"
2000,Georgia,13,Carroll,45,Carroll,14241,"10,000 to 25,000"
2000,Georgia,13,Catoosa,47,Catoosa,669,"500 to 1,500"
2000,Georgia,13,Charlton,49,Charlton,3008,"1,500 to 3,500"
2000,Georgia,13,Chatham,51,Chatham,93971,"25,000 to 100,000"
2000,Georgia,13,Chattahoochee,53,Chattahoochee,4453,"3,500 to 10,000"
2000,Georgia,13,Chattooga,55,Chattooga,2856,"1,500 to 3,500"
2000,Georgia,13,Cherokee,57,Cherokee,3525,"3,500 to 10,000"
2000,Georgia,13,Clarke,59,Clarke,27656,"25,000 to 100,000"
2000,Georgia,13,Clay,61,Clay,2030,"1,500 to 3,500"
2000,Georgia,13,Clayton,63,Clayton,121927,"100,000 to 400,000"
2000,Georgia,13,Clinch,65,Clinch,2029,"1,500 to 3,500"
2000,Georgia,13,Cobb,67,Cobb,114233,"100,000 to 400,000"
2000,Georgia,13,Coffee,69,Coffee,9684,"3,500 to 10,000"
2000,Georgia,13,Colquitt,71,Colquitt,9869,"3,500 to 10,000"
2000,Georgia,13,Columbia,73,Columbia,10011,"10,000 to 25,000"
2000,Georgia,13,Cook,75,Cook,4587,"3,500 to 10,000"
2000,Georgia,13,Coweta,77,Coweta,16032,"10,000 to 25,000"
2000,Georgia,13,Crawford,79,Crawford,2974,"1,500 to 3,500"
2000,Georgia,13,Crisp,81,Crisp,9547,"3,500 to 10,000"
2000,Georgia,13,Dade,83,Dade,96,Under 500
2000,Georgia,13,Dawson,85,Dawson,57,Under 500
2000,Georgia,13,Decatur,87,Decatur,11270,"10,000 to 25,000"
2000,Georgia,13,DeKalb,89,DeKalb,361111,"100,000 to 400,000"
2000,Georgia,13,Dodge,91,Dodge,5637,"3,500 to 10,000"
2000,Georgia,13,Dooly,93,Dooly,5709,"3,500 to 10,000"
2000,Georgia,13,Dougherty,95,Dougherty,57762,"25,000 to 100,000"
2000,Georgia,13,Douglas,97,Douglas,17065,"10,000 to 25,000"
2000,Georgia,13,Early,99,Early,5947,"3,500 to 10,000"
2000,Georgia,13,Echols,101,Echols,260,Under 500
2000,Georgia,13,Effingham,103,Effingham,4876,"3,500 to 10,000"
2000,Georgia,13,Elbert,105,Elbert,6328,"3,500 to 10,000"
2000,Georgia,13,Emanuel,107,Emanuel,7267,"3,500 to 10,000"
2000,Georgia,13,Evans,109,Evans,3461,"1,500 to 3,500"
2000,Georgia,13,Fannin,111,Fannin,24,Under 500
2000,Georgia,13,Fayette,113,Fayette,10465,"10,000 to 25,000"
2000,Georgia,13,Floyd,115,Floyd,12050,"10,000 to 25,000"
2000,Georgia,13,Forsyth,117,Forsyth,684,"500 to 1,500"
2000,Georgia,13,Franklin,119,Franklin,1792,"1,500 to 3,500"
2000,Georgia,13,Fulton,121,Fulton,363656,"100,000 to 400,000"
2000,Georgia,13,Gilmer,123,Gilmer,63,Under 500
2000,Georgia,13,Glascock,125,Glascock,212,Under 500
2000,Georgia,13,Glynn,127,Glynn,17874,"10,000 to 25,000"
2000,Georgia,13,Gordon,129,Gordon,1527,"1,500 to 3,500"
2000,Georgia,13,Grady,131,Grady,7133,"3,500 to 10,000"
2000,Georgia,13,Greene,133,Greene,6403,"3,500 to 10,000"
2000,Georgia,13,Gwinnett,135,Gwinnett,78224,"25,000 to 100,000"
2000,Georgia,13,Habersham,137,Habersham,1610,"1,500 to 3,500"
2000,Georgia,13,Hall,139,Hall,10126,"10,000 to 25,000"
2000,Georgia,13,Hancock,141,Hancock,7835,"3,500 to 10,000"
2000,Georgia,13,Haralson,143,Haralson,1388,"500 to 1,500"
2000,Georgia,13,Harris,145,Harris,4614,"3,500 to 10,000"
2000,Georgia,13,Hart,147,Hart,4452,"3,500 to 10,000"
2000,Georgia,13,Heard,149,Heard,1192,"500 to 1,500"
2000,Georgia,13,Henry,151,Henry,17523,"10,000 to 25,000"
2000,Georgia,13,Houston,153,Houston,27422,"25,000 to 100,000"
2000,Georgia,13,Irwin,155,Irwin,2570,"1,500 to 3,500"
2000,Georgia,13,Jackson,157,Jackson,3234,"1,500 to 3,500"
2000,Georgia,13,Jasper,159,Jasper,3115,"1,500 to 3,500"
2000,Georgia,13,Jeff Davis,161,Jeff Davis,1920,"1,500 to 3,500"
2000,Georgia,13,Jefferson,163,Jefferson,9717,"3,500 to 10,000"
2000,Georgia,13,Jenkins,165,Jenkins,3472,"1,500 to 3,500"
2000,Georgia,13,Johnson,167,Johnson,3164,"1,500 to 3,500"
2000,Georgia,13,Jones,169,Jones,5506,"3,500 to 10,000"
2000,Georgia,13,Lamar,171,Lamar,4836,"3,500 to 10,000"
2000,Georgia,13,Lanier,173,Lanier,1856,"1,500 to 3,500"
2000,Georgia,13,Laurens,175,Laurens,15494,"10,000 to 25,000"
2000,Georgia,13,Lee,177,Lee,3838,"3,500 to 10,000"
2000,Georgia,13,Liberty,179,Liberty,26396,"25,000 to 100,000"
2000,Georgia,13,Lincoln,181,Lincoln,2869,"1,500 to 3,500"
2000,Georgia,13,Long,183,Long,2499,"1,500 to 3,500"
2000,Georgia,13,Lowndes,185,Lowndes,31309,"25,000 to 100,000"
2000,Georgia,13,Lumpkin,187,Lumpkin,307,Under 500
2000,Georgia,13,Macon,193,Macon,8371,"3,500 to 10,000"
2000,Georgia,13,Madison,195,Madison,2176,"1,500 to 3,500"
2000,Georgia,13,Marion,197,Marion,2434,"1,500 to 3,500"
2000,Georgia,13,McDuffie,189,McDuffie,7966,"3,500 to 10,000"
2000,Georgia,13,McIntosh,191,McIntosh,3993,"3,500 to 10,000"
2000,Georgia,13,Meriwether,199,Meriwether,9512,"3,500 to 10,000"
2000,Georgia,13,Miller,201,Miller,1845,"1,500 to 3,500"
2000,Georgia,13,Mitchell,205,Mitchell,11455,"10,000 to 25,000"
2000,Georgia,13,Monroe,207,Monroe,6077,"3,500 to 10,000"
2000,Georgia,13,Montgomery,209,Montgomery,2253,"1,500 to 3,500"
2000,Georgia,13,Morgan,211,Morgan,4410,"3,500 to 10,000"
2000,Georgia,13,Murray,213,Murray,226,Under 500
2000,Georgia,13,Muscogee,215,Muscogee,81488,"25,000 to 100,000"
2000,Georgia,13,Newton,217,Newton,13771,"10,000 to 25,000"
2000,Georgia,13,Oconee,219,Oconee,1683,"1,500 to 3,500"
2000,Georgia,13,Oglethorpe,221,Oglethorpe,2496,"1,500 to 3,500"
2000,Georgia,13,Paulding,223,Paulding,5685,"3,500 to 10,000"
2000,Georgia,13,Peach,225,Peach,10738,"10,000 to 25,000"
2000,Georgia,13,Pickens,227,Pickens,293,Under 500
2000,Georgia,13,Pierce,229,Pierce,1706,"1,500 to 3,500"
2000,Georgia,13,Pike,231,Pike,2025,"1,500 to 3,500"
2000,Georgia,13,Polk,233,Polk,5085,"3,500 to 10,000"
2000,Georgia,13,Pulaski,235,Pulaski,3287,"1,500 to 3,500"
2000,Georgia,13,Putnam,237,Putnam,5625,"3,500 to 10,000"
2000,Georgia,13,Quitman,239,Quitman,1218,"500 to 1,500"
2000,Georgia,13,Rabun,241,Rabun,119,Under 500
2000,Georgia,13,Randolph,243,Randolph,4633,"3,500 to 10,000"
2000,Georgia,13,Richmond,245,Richmond,99391,"25,000 to 100,000"
2000,Georgia,13,Rockdale,247,Rockdale,12771,"10,000 to 25,000"
2000,Georgia,13,Schley,249,Schley,1178,"500 to 1,500"
2000,Georgia,13,Screven,251,Screven,6963,"3,500 to 10,000"
2000,Georgia,13,Seminole,253,Seminole,3247,"1,500 to 3,500"
2000,Georgia,13,Spalding,255,Spalding,18141,"10,000 to 25,000"
2000,Georgia,13,Stephens,257,Stephens,3053,"1,500 to 3,500"
2000,Georgia,13,Stewart,259,Stewart,3232,"1,500 to 3,500"
2000,Georgia,13,Sumter,261,Sumter,16276,"10,000 to 25,000"
2000,Georgia,13,Talbot,263,Talbot,4002,"3,500 to 10,000"
2000,Georgia,13,Taliaferro,265,Taliaferro,1253,"500 to 1,500"
2000,Georgia,13,Tattnall,267,Tattnall,7010,"3,500 to 10,000"
2000,Georgia,13,Taylor,269,Taylor,3752,"3,500 to 10,000"
2000,Georgia,13,Telfair,271,Telfair,4534,"3,500 to 10,000"
2000,Georgia,13,Terrell,273,Terrell,6658,"3,500 to 10,000"
2000,Georgia,13,Thomas,275,Thomas,16607,"10,000 to 25,000"
2000,Georgia,13,Tift,277,Tift,10760,"10,000 to 25,000"
2000,Georgia,13,Toombs,279,Toombs,6296,"3,500 to 10,000"
2000,Georgia,13,Towns,281,Towns,12,Under 500
2000,Georgia,13,Treutlen,283,Treutlen,2269,"1,500 to 3,500"
2000,Georgia,13,Troup,285,Troup,18734,"10,000 to 25,000"
2000,Georgia,13,Turner,287,Turner,3895,"3,500 to 10,000"
2000,Georgia,13,Twiggs,289,Twiggs,4623,"3,500 to 10,000"
2000,Georgia,13,Union,291,Union,100,Under 500
2000,Georgia,13,Upson,293,Upson,7712,"3,500 to 10,000"
2000,Georgia,13,Walker,295,Walker,2310,"1,500 to 3,500"
2000,Georgia,13,Walton,297,Walton,8749,"3,500 to 10,000"
2000,Georgia,13,Ware,299,Ware,9939,"3,500 to 10,000"
2000,Georgia,13,Warren,301,Warren,3768,"3,500 to 10,000"
2000,Georgia,13,Washington,303,Washington,11265,"10,000 to 25,000"
2000,Georgia,13,Wayne,305,Wayne,5398,"3,500 to 10,000"
2000,Georgia,13,Webster,307,Webster,1124,"500 to 1,500"
2000,Georgia,13,Wheeler,309,Wheeler,2050,"1,500 to 3,500"
2000,Georgia,13,White,311,White,432,Under 500
2000,Georgia,13,Whitfield,313,Whitfield,3214,"1,500 to 3,500"
2000,Georgia,13,Wilcox,315,Wilcox,3106,"1,500 to 3,500"
2000,Georgia,13,Wilkes,317,Wilkes,4601,"3,500 to 10,000"
2000,Georgia,13,Wilkinson,319,Wilkinson,4160,"3,500 to 10,000"
2000,Georgia,13,Worth,321,Worth,6495,"3,500 to 10,000"
2010,Georgia,13,Appling,1,Appling,3392,"1,500 to 3,500"
2010,Georgia,13,Atkinson,3,Atkinson,1453,"500 to 1,500"
2010,Georgia,13,Bacon,5,Bacon,1704,"1,500 to 3,500"
2010,Georgia,13,Baker,7,Baker,1613,"1,500 to 3,500"
2010,Georgia,13,Baldwin,9,Baldwin,18965,"10,000 to 25,000"
2010,Georgia,13,Banks,11,Banks,427,Under 500
2010,Georgia,13,Barrow,13,Barrow,7889,"3,500 to 10,000"
2010,Georgia,13,Bartow,15,Bartow,10178,"10,000 to 25,000"
2010,Georgia,13,Ben Hill,17,Ben Hill,6104,"3,500 to 10,000"
2010,Georgia,13,Berrien,19,Berrien,2063,"1,500 to 3,500"
2010,Georgia,13,Bibb,21,Bibb,81116,"25,000 to 100,000"
2010,Georgia,13,Bleckley,23,Bleckley,3564,"3,500 to 10,000"
2010,Georgia,13,Brantley,25,Brantley,538,"500 to 1,500"
2010,Georgia,13,Brooks,27,Brooks,5729,"3,500 to 10,000"
2010,Georgia,13,Bryan,29,Bryan,4286,"3,500 to 10,000"
2010,Georgia,13,Bulloch,31,Bulloch,19409,"10,000 to 25,000"
2010,Georgia,13,Burke,33,Burke,11533,"10,000 to 25,000"
2010,Georgia,13,Butts,35,Butts,6469,"3,500 to 10,000"
2010,Georgia,13,Calhoun,37,Calhoun,4105,"3,500 to 10,000"
2010,Georgia,13,Camden,39,Camden,9799,"3,500 to 10,000"
2010,Georgia,13,Candler,43,Candler,2683,"1,500 to 3,500"
2010,Georgia,13,Carroll,45,Carroll,20089,"10,000 to 25,000"
2010,Georgia,13,Catoosa,47,Catoosa,1392,"500 to 1,500"
2010,Georgia,13,Charlton,49,Charlton,3464,"1,500 to 3,500"
